,category,discounted_price,actual_price,discount_percentage,rating,rating_count,review_title
1319,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",660.0,1100.0,40.0,3.6,91.0,"The wire is short,God,Rahul Mallah,Very nice 👍,Good ✌️🤝❤️👏👍❤️❤️,Stopped working after a few days.,Excellent product pls buy,Very useful"
1320,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,419.0,999.0,58.0,4.4,227.0,"It is very good product value for your money go for it and save some money,Nice,Easy ro use for children as well,Less time more work,Must buy 😊 I would recommend just go for it,Super fast,No need to wait for a long time,It's a good product"
1321,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7349.0,10900.0,33.0,4.2,11957.0,"Nice Gyser,Good child I am say,Great product in this budget,Good product,Good,Amazing Machine highly recommend,Good product,Working Great"
1322,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2899.0,4005.0,28.0,4.3,7140.0,"Packaging and look wise it is awesome 👍,Perfect fan,Good product,Good looking bit heavy,Nice product,Good,Good fan,Looks classy"
1323,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1799.0,3295.0,45.0,3.8,687.0,"Good for now,Worth Buying For Daily Cleaning,Very strong!,Convenient and powerful hand vacuum,Powerful suction of Product,Good budget buy,Powrrfully loaded for the purpose.,Handy Vacuum Cleaner"
1324,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1474.0,4650.0,68.0,4.1,1045.0,"The Grill and Toaster is good,Ibell,Good product,Does what it claims.,Good product and valu for money spend,I thought Ibell sandwich maker is best brand and I can use use usually easy clean it now easy,Good Product,Good product"
1325,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,15999.0,24500.0,35.0,4.0,11206.0,"Usable,Good,Awesome,Satisfied,Purifier,Beware to buy it from online,Very Good Quaility,Easy to install"
1326,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3645.0,6070.0,40.0,4.2,561.0,"Serves unlimited hot water instantly,Very good,Go for it,Instant heating,Just go for it.,Best for instant heat water,Amazing products,Instant got water, quite literally"
1327,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,375.0,999.0,62.0,3.6,1988.0,"Ok ok product,Great Tool for Kitchen,Easy and handy,Different frother machine,not as per images,Not good as I thought.,powerful,So glad that I bought this!,Good product, value for money"
1328,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2976.0,3945.0,25.0,4.2,3740.0,"Good,Adequate and efficient are the most apt words.,Good product,Single rice bowl,Good,Gift of god,Nice,Looks elegant"
1329,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",1099.0,1499.0,27.0,4.1,4401.0,"It's okay,A must have for coffee lovers,Perfect product for making a perfect cup of coffee.,Stopped working after minimal usage,Great Product,Amazing!,Awsome,Good"
1330,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",2575.0,6700.0,62.0,4.2,611.0,"Useful Product,Good product,Good,Most cutest color travel iron,Good quality product.,Great quality garment steamer,Superb,Superb supportive good for garment!"
1331,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1649.0,2800.0,41.0,3.9,2162.0,"Ok product 900/ma bast product  A little family product Not resturant not hotel,Heard to relief but nice 👌,Value for money,Discount is good,Good product for non continuous work,Good product,भाई कभी मत लेना नहीं तो पछतायो गे 6 महीना ईयूज किया हू और ये लोग वारंटी भी नहीं देते हैं,Best product"
1332,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,799.0,1699.0,53.0,4.0,97.0,"In this price worth to go for,First Impression: Looks elegant and sturdy with classy design.,Quality product,Good,Best purchase,Value for money. Easy to use.,It splashes everywhere and not much power,best of price in Amazon basic. hand blender in other company blenders"
1333,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,765.0,970.0,21.0,4.2,6055.0,"Better than I expected!,Good,Good product,Great durability and original products,Very Nice !,Good product,Good,Good product"
1334,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999.0,1500.0,33.0,4.2,386.0,"👍 nice,Lint removed instantly and effortlessly,Amazing product...worth the money,Best purchase till date,Good,Works as expected,Good quality,Must have product for Winter clothes"
1335,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,587.0,1295.0,55.0,4.1,557.0,"Very easy to use curd maker,Excited to try it,Good product to settle hassle free yogurt,Checking now,Good Product at this Price,Good product,Good,Best yogurt maker at this price range"
1336,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers|ColdPressJuicers,12609.0,23999.0,47.0,4.4,2288.0,"Overall Nice Product,Must buy product,Product is good to use.,Tasty and Healthy juice,Good,Good product,material,Just got it"
1337,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",699.0,850.0,18.0,4.1,1106.0,"it s very nice and easy to use,Good quality...go and purchase,Good,Good quality,Good product 👍,Good,Value for money @600₹,Good"
1338,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3799.0,6000.0,37.0,4.2,11935.0,"Good suction power, enough for most cleaning,Worth for the price given,Okayish,Budget vacuum cleaner.,Very nice product worth it 😄,Best vacuum cleaner,It's a really good worthy product,Simply superb"
1339,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",640.0,1020.0,37.0,4.1,5059.0,"Nice product,Product not Quality donot buy,Wonderful product,Power Indicator is Missing,Excellent product,Value for money product,rod water heater,पानी गर्म होने में 15 मिनट से ज्यादा टाइम लेता हैं"
1340,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",979.0,1999.0,51.0,3.9,157.0,"Size of heater is small,good product,Power Cord is too short. How and where to use it? Do I spend further on Extension Board???,Not relatable product. No after sell service,Portable and efficient room heater,Useful product,Best Blower for the office use,Good product for room"
1341,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",5365.0,7445.0,28.0,3.9,3584.0,"Yet to know the performance,Good,Hamara bajaj...,Battery isue,Good but PNG model is Made In China,Value for money,Expansive,Service and Installation"
1342,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3199.0,3500.0,9.0,4.2,1899.0,"No entanglement,Iron with freedom,Good Iron,Steam iron!,It’s wireless,Good,Wonderful,Light weight and very adjustable to ur family needs"
1343,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,979.0,1395.0,30.0,4.2,15252.0,"Good,Decent,Ok,Good product,Nice,Good product,Not good as per price,small & elegant hand mixer"
1344,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",929.0,2199.0,58.0,3.7,4.0,"Ok product,Worth buying product,Must buyyyyy"
1345,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,3710.0,4330.0,14.0,3.7,1662.0,"Good,Ease of use,Ok,Very good,Grinding is fine but during grinding little barter leaked from the drum. Kindly suggest.,Good one, but loud.,The quality is good but damaged,Ok 👍👍👍👍"
1346,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2033.0,4295.0,53.0,3.4,422.0,"Not as expected,DON'T BUY pegion products, NO CUSTOMER SERVICE,Not that happy,Undoughtable,Nice product,Value for money mixer,Sound and blade,product have too much scratches on top"
1347,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",9495.0,18990.0,50.0,4.2,79.0,"A1,AWESOME PRODUCT,Room heater2900watt need separate power connection,Not upto the mark.,Probably the best build in this category.,A good heater with some additional amazing features which make it a best buy,Not as expected,Nice product"
1348,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7799.0,12500.0,38.0,4.0,5160.0,"Best for small Family,The Gyser warms up water very quickly but does not hold hot water for long,It's good,Not up to the mark,One day delivery and installation... excellent service,Waranty card not found,बेहतरीन,Good"
1349,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,949.0,2385.0,60.0,4.1,2311.0,"Useful item,OVERALL NOT VERY BAD,Good quality,For the price ok.,GOOD PRODUCT,Review,Good quality,Short cord and narrow mouth."
1350,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2790.0,4890.0,43.0,3.9,588.0,"Overall its good product,Heater is Slow,Small but useful !,Average product quality,Working Good,just missing temprature  Controller.,Nice quality,Good looking and tests patience,Good product with affodable price"
1351,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",645.0,1100.0,41.0,4.0,3271.0,"Good,Easy to handling ..satisfied,Good,Good,Quality product,Good Product,Nice,Hanske taka product"
1352,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2237.81,3899.0,43.0,3.9,11004.0,"Good quality,Super 👌,Worth for the money but the knob is slippery,Good product,Good quality,Nothing,Worthy product,Good"
1353,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",8699.0,16899.0,49.0,4.2,3195.0,"Worth money,Average,Morden geyser , very nice, value for money,Value for money,Voltage issue after geyser installation,Model looks nice but charged for connection pipes.,Very good Geyser. Worth every penny.,Quick service"
1354,"Home&Kitchen|Heating,Cooling&AirQuality|AirConditioners|Split-SystemAirConditioners",42990.0,75990.0,43.0,4.3,3231.0,"Very nice,Efficient but little costly.,Good product but disappointing after sales service,After 30 days review ⭐⭐⭐⭐⭐,Good Product, Expensive Installation,Good,Adequately quiet, cooling is good, features are more than sufficient.,Nice and quick cooling ."
1355,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,825.0,825.0,0.0,4.0,3246.0,"Pack of two but only one compatible,Using the product regularly,Price  is very high.,Very poor quality,Good,Good product but durability has come down over the period of time.,Great quick delivery. New product, and very reasonable cost,Good product from eureka forbes ... Worst external packing from Amazon delivery"
1356,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,161.0,300.0,46.0,2.6,24.0,"It is broken,Could have been a bit better,The first one was not working and the replacement was sent without box with a used piece,Super cool,Great,Product does not work,Product was not too good it only seal normal thin polybag,Good. Works"
1357,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,697.0,1499.0,54.0,3.8,144.0,"Works well enough,Overall good,Performance,Good For Tea , Coffee and Hot water Only...,Yes it's only coal heater,Na,Very good item..,Good buy"
1358,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories,688.0,747.0,8.0,4.5,2280.0,"Hope it will last long,Superb product,This is new version, with safety locks.,Original and Good,One of the Best you can expect,Sujata chutney jar,Quality,Original Product at reasonable price"
1359,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",2199.0,3999.0,45.0,3.5,340.0,"Broken product,working related issue,Satisfactory,The product needs to be checked for defects  before despatch to customer,Value for Money,Value for Money & effective,Item broken after some time .,Quality is good,"
1360,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",6850.0,11990.0,43.0,3.9,144.0,"Enough only for 10* 10 room as the outlet is small,The product is good,Looks like a used product which is refurbished and the wheels provided with the the heater are old.,Helpful,Not radiating much heat even though it is working.,Good quality,Excellent product to have,No use"
1361,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2699.0,3799.0,29.0,4.0,727.0,"A must buy product for every house specially in North India.,Good,Amazing product, it's worth buying,Temperature of heating,Either HOT or COLD, not mixed water.,Worthless item,Great product,Purpose is not fully served"
1362,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,899.0,1999.0,55.0,4.0,832.0,"It’s amazing but I think waffle should be more crisp but it’s Ok.,Value for Money,Good product,Go for it!!,Takes a while to cook,Not giving it 5 stars as there was no measuring cup as promised.,Value for money,very good however size is small"
1363,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1090.0,2999.0,64.0,3.5,57.0,"Best performance, Best in such that cost..,Nice,Not good,Nise product best use into winter ❄️❄️,Deamig,Durability,The air blow output is good"
1364,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,295.0,599.0,51.0,4.0,1644.0,"Good product 👍,Perfect for all the stoners out there.,Good product,Nice,This is a nice and helpful product. .,Easy to use,Good,Easy to use machine"
1365,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,479.0,1999.0,76.0,3.4,1066.0,"Ok,Very good product,Broken item riceved,Everything is good but the wire length is too small,ok,Nice,So far so good,Average used"
1366,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2949.0,4849.0,39.0,4.2,7968.0,"Good to go for small family. Indicater and installation issues.,Very nice product,Worth buying,Best gyser,Good,Goodwill,Bit costlier than other products in the market of its kind but quality is also very good.,Working is fine"
1367,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",335.0,510.0,34.0,3.8,3195.0,"Poor product,Not working Properly,Average,Nice items,Cord is not enough long,Good,Goog,Everything is fine except cord length"
1368,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",293.0,499.0,41.0,4.1,1456.0,"Okay Okay kind of product,Good quality though bit expensive,Easy to use,Quality is good,Good quality product,Just Okay,Very thin steel.,Super"
1369,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots",599.0,1299.0,54.0,4.2,590.0,"Excellent coffee maker,Sturdy quality product!,Good product,Just go for it!,Mokapot's upward filteration is messy,i felt its more of a joy to prepare concoction in this espresso maker,Good product,Espresso quality"
1370,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,499.0,999.0,50.0,4.3,1436.0,"👍,Good product,nice product,Satisfied,Value of money,Good filter,Excellent product,Overall this is a good product."
1371,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",849.0,1190.0,29.0,4.2,4184.0,"Nice iron . Heating earlist,Value for money,Nice product,सुपर,Good,Superb,Excellent product by Havells,Good"
